SKU,START_DATE,END_DATE,DATE_QUALIFIER,DISCONTINUED,BRAND,PRODUCT_GROUP1,PRODUCT_GROUP2,PRODUCT_GROUP3,PRODUCT_GROUP4,PRODUCT_GROUP1_QTY,PRODUCT_GROUP2_QTY,PRODUCT_GROUP3_QTY,PRODUCT_GROUP4_QTY,DEPARTMENT1,ROOM1,ROOM2,ROOM3,ROOM4,ROOM5,ROOM6,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,CATEGORY5,CATEGORY6,COLLECTION,FINISH1,FINISH2,FINISH3,MATERIAL,MOTION_TYPE1,MOTION_TYPE2,SECTIONAL,TYPE1,SUBTYPE1A,SUBTYPE1B,TYPE2,SUBTYPE2A,SUBTYPE2B,TYPE3,SUBTYPE3A,SUBTYPE3B,STYLE,SUITE,COUNTRY_OF_ORIGIN,MADE_IN_USA,BED_SIZE1,FEATURES1,TABLE_TYPE,SEAT_TYPE,WIDTH,DEPTH,HEIGHT,LENGTH,INSIDE_WIDTH,INSIDE_DEPTH,INSIDE_HEIGHT,WEIGHT,VOLUME,DIAMETER,ARM_HEIGHT,SEAT_DEPTH,SEAT_HEIGHT,SEAT_WIDTH,HEADBOARD_HEIGHT,FOOTBOARD_HEIGHT,NUMBER_OF_DRAWERS,NUMBER_OF_LEAVES,NUMBER_OF_SHELVES,CARTON_WIDTH,CARTON_DEPTH,CARTON_HEIGHT,CARTON_WEIGHT,CARTON_VOLUME,CARTON_LENGTH,PHOTO1,PHOTO2,PHOTO3,PHOTO4,PHOTO5,PHOTO6,PHOTO7,PHOTO8,PHOTO9,PHOTO10,INFO1,INFO2,INFO3,INFO4,INFO5,DESCRIPTION,PRODUCT_DESCRIPTION,SPECIFICATIONS,CONSTRUCTION,COLLECTION_FEATURES,WARRANTY,ADDITIONAL_INFORMATION,DISCLAIMER,VIEWTYPE,ITEM_URL,CATALOG_PDF
M102,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,M102 Style,,,,,,,,,,,,,,,,,,,,,,,,,38,41,44,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/M102-sm-fabric-motorized-sectional-headrest.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/M102-sm-leather-motorized-glider-recliner-headrest.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/M102-HD-fabric-motorized-recliner-headrest.jpg ,,,,,,,,,,,,,Motorized Reclining Chair / Headrest,,Width: 38; Depth: 41; Height: 44; Inside Width: 24; Seat Height: 20; Seat Depth: 21; Arm Height: 25,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=M102&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/M102.pdf
M102,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,M102 Style,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/M102-sm-fabric-motorized-recliner-headrest.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/M102-sm-leather-motorized-glider-recliner-headrest.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/M102-HD-fabric-motorized-sectional-headrest.jpg ,,,,,,,,,,,,,Sectional,,Height: 44; Seat Height: 20; Seat Depth: 21; Arm Height: 25,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=M102&piece=2,https://smithbrothersfurniture.com/downloads/CatalogPages/M102.pdf
M103,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,M103 Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/M103-sm-fabric-sectional-motorized-headrest.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/M103-sm-leather-motorized-gliding-headrest-recliner.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/M103-sm-leather-sectional-motorized-headrest.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/M103-HD-fabric-motorized-headrest-recliner.jpg ,,,,,,,,,,,,,,,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=M103&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/M103.pdf
500,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,500 Style,,,,,,,,,,,,,,,,,,,,,,,,,30,41,42,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/500-sm-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/500-sm-leather-swivel-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/500-sm-leather-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/500-HD-fabric-swivel-chair.jpg ,,,,,,,,,,,,Swivel Chair,,Width: 30; Depth: 41; Height: 42; Inside Width: 22; Seat Height: 20; Seat Depth: 21; Arm Height: 25,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=500&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/500.pdf
502,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,502 Style,,,,,,,,,,,,,,,,,,,,,,,,,35,38,42,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/502-sm-fabric-OTC.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/502-sm-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/502-sm-fabric-SWC.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/502-HD-fabric-chair.jpg ,,,,,,,,,,,,Stationary Chair,,Width: 35; Depth: 38; Height: 42; Inside Width: 22; Seat Height: 20; Seat Depth: 22; Arm Height: 25,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=502&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/502.pdf
505,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,505 Style,,,,,,,,,,,,,,,,,,,,,,,,,33,36,42,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/505-sm-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/505-sm-leather-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/505-sm-leather-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/505-HD-fabric-chair.jpg ,,,,,,,,,,,,Stationary Chair,,Width: 33; Depth: 36; Height: 42; Inside Width: 21; Seat Height: 21; Seat Depth: 21; Arm Height: 25,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=505&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/505.pdf
506,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,506 Style,,,,,,,,,,,,,,,,,,,,,,,,,32,34,31,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/506-sm-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/506-sm-leather-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/506-sm-leather-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/506-HD-fabric-chair.jpg ,,,,,,,,,,,,Swivel Chair,,Width: 32; Depth: 34; Height: 31; Inside Width: 22; Seat Height: 20; Seat Depth: 21; Arm Height: 26,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=506&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/506.pdf
510,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,510 Style,,,,,,,,,,,,,,,,,,,,,,,,,31,36,34,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/510-sm-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/510-sm-leather-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/510-sm-leather-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/510-HD-fabric-chair.jpg ,,,,,,,,,,,,Swivel Chair,,Width: 31; Depth: 36; Height: 34; Inside Width: 22; Seat Height: 20; Seat Depth: 23; Arm Height: 24,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=510&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/510.pdf
512,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,512 Style,,,,,,,,,,,,,,,,,,,,,,,,,37,38,38,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/512-sm-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/512-sm-leather-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/512-sm-leather-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/512-HD-fabric-swivel-chair.jpg ,,,,,,,,,,,,Swivel Chair,,Width: 37; Depth: 38; Height: 38; Inside Width: 22; Seat Height: 19; Seat Depth: 23; Arm Height: 25,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=512&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/512.pdf
514,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,514 Style,,,,,,,,,,,,,,,,,,,,,,,,,35,37,35,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/514-sm-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/514-sm-leather-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/514-sm-leather-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/514-HD-fabric-chair.jpg ,,,,,,,,,,,,Swivel Chair,,Width: 35; Depth: 37; Height: 35; Inside Width: 20; Seat Height: 21; Seat Depth: 21; Arm Height: 25,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=514&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/514.pdf
517,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,517 Style,,,,,,,,,,,,,,,,,,,,,,,,,29,35,34,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/517-sm-fabric-OTC.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/517-sm-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/517-sm-fabric-SWC.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/517-sm-leather-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/517-sm-leather-OTC.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/517-sm-leather-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/517-sm-leather-SWC.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/517-HD-fabric-chair.jpg ,,,,,,,,Stationary Chair,,Width: 29; Depth: 35; Height: 34; Inside Width: 19; Seat Height: 19; Seat Depth: 21; Arm Height: 25,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=517&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/517.pdf
522,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,522 Style,,,,,,,,,,,,,,,,,,,,,,,,,37,39,41,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/522-sm-fabric-recliner.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/522-sm-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/522-sm-leather-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/522-sm-leather-motorized-recliner.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/522-sm-leather-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/522-HD-fabric-chair.jpg ,,,,,,,,,,Stationary Chair,,Width: 37; Depth: 39; Height: 41; Inside Width: 20; Seat Height: 20; Seat Depth: 20; Arm Height: 24,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=522&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/522.pdf
527,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,527 Style,,,,,,,,,,,,,,,,,,,,,,,,,33,38,40,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/527-sm-fabric-OTC.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/527-sm-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/527-sm-fabric-SWC.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/527-sm-leather-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/527-sm-leather-OTC.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/527-sm-leather-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/527-sm-leather-SWC.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/527-HD-fabric-chair.jpg ,,,,,,,,Stationary Chair,,Width: 33; Depth: 38; Height: 40; Inside Width: 21; Seat Height: 19; Seat Depth: 21; Arm Height: 23,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=527&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/527.pdf
530,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,530 Style,,,,,,,,,,,,,,,,,,,,,,,,,31,37,41,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/530-sm-fabric-otc.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/530-sm-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/530-sm-fabric-swch.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/530-sm-leather-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/530-sm-leather-otc.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/530-sm-leather-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/530-sm-leather-swch.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/530-HD-fabric-chair.jpg ,,,,,,,,Stationary Chair,,Width: 31; Depth: 37; Height: 41; Inside Width: 20; Seat Height: 20; Seat Depth: 22; Arm Height: 24,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=530&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/530.pdf
534,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,534 Style,,,,,,,,,,,,,,,,,,,,,,,,,31,37,35,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/534-sm-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/534-sm-leather-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/534-sm-leather-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/534-HD-fabric-chair.jpg ,,,,,,,,,,,,Swivel Chair,,Width: 31; Depth: 37; Height: 35; Inside Width: 20; Seat Height: 20; Seat Depth: 21; Arm Height: 25,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=534&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/534.pdf
536,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,536 Style,,,,,,,,,,,,,,,,,,,,,,,,,35,38,38,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/536-sm-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/536-sm-leather-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/536-sm-leather-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/536-HD-fabric-chair.jpg ,,,,,,,,,,,,Swivel Chair,,Width: 35; Depth: 38; Height: 38; Inside Width: 22; Seat Height: 20; Seat Depth: 21; Arm Height: 25,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=536&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/536.pdf
538,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,538 Style,,,,,,,,,,,,,,,,,,,,,,,,,32,36,41,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/538-sm-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/538-sm-leather-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/538-sm-leather-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/538-HD-fabric-chair.jpg ,,,,,,,,,,,,Stationary Chair,,Width: 32; Depth: 36; Height: 41; Inside Width: 22; Seat Height: 20; Seat Depth: 21; Arm Height: 25,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=538&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/538.pdf
540,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,540 Style,,,,,,,,,,,,,,,,,,,,,,,,,34,35,33,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/540-sm-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/540-sm-leather-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/540-sm-leather-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/540-HD-fabric-chair.jpg ,,,,,,,,,,,,Swivel Chair,,Width: 34; Depth: 35; Height: 33; Inside Width: 21; Seat Height: 20; Seat Depth: 23; Arm Height: 24,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=540&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/540.pdf
544,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,544 Style,,,,,,,,,,,,,,,,,,,,,,,,,31,41,42,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/544-sm-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/544-sm-leather-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/544-sm-leather-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/544-HD-fabric-chair.jpg ,,,,,,,,,,,,Swivel Chair,,Width: 31; Depth: 41; Height: 42; Inside Width: 23; Seat Height: 20; Seat Depth: 21; Arm Height: 24,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=544&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/544.pdf
549,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,549 Style,,,,,,,,,,,,,,,,,,,,,,,,,30,35,35,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/549-sm-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/549-sm-leather-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/549-sm-leather-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/549-HD-fabric-chair.jpg ,,,,,,,,,,,,Swivel Chair,,Width: 30; Depth: 35; Height: 35; Inside Width: 21; Seat Height: 20; Seat Depth: 21; Arm Height: 26,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=549&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/549.pdf
550,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,550 Style,,,,,,,,,,,,,,,,,,,,,,,,,32,38,35,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/550-sm-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/550-sm-leather-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/550-sm-leather-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/550-HD-fabric-chair.jpg ,,,,,,,,,,,,Swivel Chair,,Width: 32; Depth: 38; Height: 35; Inside Width: 22; Seat Height: 20; Seat Depth: 22; Arm Height: 24,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=550&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/550.pdf
552,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,552 Style,,,,,,,,,,,,,,,,,,,,,,,,,29,32,36,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/552-sm-leather-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/552-HD-fabric-chair.jpg ,,,,,,,,,,,,,,Stationary Chair,,Width: 29; Depth: 32; Height: 36; Inside Width: 20; Seat Height: 20; Seat Depth: 20; Arm Height: 24,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=552&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/552.pdf
554,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,554 Style,,,,,,,,,,,,,,,,,,,,,,,,,25,34,38,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/554-sm-leather-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/554-HD-fabric-chair.jpg ,,,,,,,,,,,,,,Armless Chair,,Width: 25; Depth: 34; Height: 38; Inside Width: 25; Seat Height: 19; Seat Depth: 21,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=554&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/554.pdf
558,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,558 Style,,,,,,,,,,,,,,,,,,,,,,,,,34,39,36,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/558-sm-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/558-HD-fabric-chair.jpg ,,,,,,,,,,,,,,Swivel Chair,,Width: 34; Depth: 39; Height: 36; Inside Width: 22; Seat Height: 20; Seat Depth: 21; Arm Height: 25,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=558&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/558.pdf
559,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,559 Style,,,,,,,,,,,,,,,,,,,,,,,,,41,42,37,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/559-sm-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/559-HD-fabric-chair.jpg ,,,,,,,,,,,,,,Swivel Chair,,Width: 41; Depth: 42; Height: 37; Inside Width: 23; Seat Height: 19; Seat Depth: 22; Arm Height: 25,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=559&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/559.pdf
560,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,560 Style,,,,,,,,,,,,,,,,,,,,,,,,,32,38,38,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/560-sm-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/560-sm-leather-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/560-sm-leather-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/560-HD-fabric-chair.jpg ,,,,,,,,,,,,Swivel Chair,,Width: 32; Depth: 38; Height: 38; Inside Width: 23; Seat Height: 20; Seat Depth: 19; Arm Height: 24,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=560&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/560.pdf
562,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,562 Style,,,,,,,,,,,,,,,,,,,,,,,,,34,38,38,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/562-sm-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/562-sm-leather-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/562-sm-leather-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/562-HD-fabric-chair.jpg ,,,,,,,,,,,,Swivel Chair,,Width: 34; Depth: 38; Height: 38; Inside Width: 22; Seat Height: 20; Seat Depth: 19; Arm Height: 25,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=562&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/562.pdf
568,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,568 Style,,,,,,,,,,,,,,,,,,,,,,,,,34,38,37,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/568-sm-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/568-sm-leather-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/568-sm-leather-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/568-HD-fabric-chair.jpg ,,,,,,,,,,,,Stationary Chair,,Width: 34; Depth: 38; Height: 37; Inside Width: 20; Seat Height: 20; Seat Depth: 22; Arm Height: 25,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=568&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/568.pdf
